year,month,day,obs_time,SO2,NO2,PM10,PM25,CO2,O3
2010,7,2,11,99999,18,99999,99999,99999,99999
2010,7,2,12,99999,10,99999,99999,99999,99999
2010,7,2,13,99999,8,99999,99999,99999,99999
2010,7,2,14,99999,6,99999,99999,99999,99999
2010,7,2,15,99999,7,99999,99999,99999,99999
2010,7,2,16,99999,6,99999,99999,99999,99999
2010,7,2,17,99999,8,99999,99999,99999,99999
2010,7,2,18,99999,8,99999,99999,99999,99999
2010,7,2,19,99999,8,99999,99999,99999,99999
2010,7,2,20,99999,12,99999,99999,99999,99999
2010,7,2,21,99999,9,99999,99999,99999,99999
2010,7,2,22,99999,13,99999,99999,99999,99999
2010,7,2,23,99999,16,99999,99999,99999,99999
2010,7,3,0,99999,17,99999,99999,99999,99999
2010,7,3,1,99999,13,99999,99999,99999,99999
2010,7,3,2,99999,14,99999,99999,99999,99999
2010,7,3,3,99999,18,99999,99999,99999,99999
2010,7,3,4,99999,12,99999,99999,99999,99999
2010,7,3,5,99999,12,99999,99999,99999,99999
2010,7,3,6,99999,15,99999,99999,99999,99999
2010,7,3,7,99999,14,99999,99999,99999,99999
2010,7,3,8,99999,11,99999,99999,99999,99999
2010,7,3,9,99999,10,99999,99999,99999,99999
2010,7,3,10,99999,8,99999,99999,99999,99999
2010,7,3,11,99999,10,99999,99999,99999,99999
2010,7,3,12,99999,11,99999,99999,99999,99999
2010,7,3,13,99999,9,99999,99999,99999,99999
2010,7,3,14,99999,10,99999,99999,99999,99999
2010,7,3,15,99999,10,99999,99999,99999,99999
2010,7,3,16,99999,10,99999,99999,99999,99999
2010,7,3,17,99999,8,99999,99999,99999,99999
2010,7,3,18,99999,8,99999,99999,99999,99999
2010,7,3,19,99999,6,99999,99999,99999,99999
2010,7,3,20,99999,6,99999,99999,99999,99999
2010,7,3,21,99999,10,99999,99999,99999,99999
2010,7,3,22,99999,19,99999,99999,99999,99999
2010,7,3,23,99999,19,99999,99999,99999,99999
2010,7,4,0,99999,18,99999,99999,99999,99999
2010,7,4,1,99999,32,99999,99999,99999,99999
2010,7,4,2,99999,21,99999,99999,99999,99999
2010,7,4,3,99999,14,99999,99999,99999,99999
2010,7,4,4,99999,20,99999,99999,99999,99999
2010,7,4,5,99999,23,99999,99999,99999,99999
2010,7,4,6,99999,17,99999,99999,99999,99999
2010,7,4,7,99999,10,99999,99999,99999,99999
2010,7,4,8,99999,11,99999,99999,99999,99999
2010,7,4,9,99999,13,99999,99999,99999,99999
2010,7,4,10,99999,11,99999,99999,99999,99999
2010,7,4,11,99999,9,99999,99999,99999,99999
2010,7,4,12,99999,10,99999,99999,99999,99999
2010,7,4,13,99999,13,99999,99999,99999,99999
2010,7,4,14,99999,12,99999,99999,99999,99999
2010,7,4,15,99999,12,99999,99999,99999,99999
2010,7,4,16,99999,11,99999,99999,99999,99999
2010,7,4,17,99999,10,99999,99999,99999,99999
2010,7,4,18,99999,7,99999,99999,99999,99999
2010,7,4,19,99999,7,99999,99999,99999,99999
2010,7,4,20,99999,10,99999,99999,99999,99999
2010,7,4,21,99999,21,99999,99999,99999,99999
2010,7,4,22,99999,15,99999,99999,99999,99999
2010,7,4,23,99999,36,99999,99999,99999,99999
2010,7,5,0,99999,23,99999,99999,99999,99999
2010,7,5,1,99999,16,99999,99999,99999,99999
2010,7,5,2,99999,15,99999,99999,99999,99999
2010,7,5,3,99999,17,99999,99999,99999,99999
2010,7,5,4,99999,18,99999,99999,99999,99999
2010,7,5,5,99999,19,99999,99999,99999,99999
2010,7,5,6,99999,15,99999,99999,99999,99999
2010,7,5,7,99999,13,99999,99999,99999,99999
2010,7,5,8,99999,21,99999,99999,99999,99999
2010,7,5,9,99999,19,99999,99999,99999,99999
2010,7,5,10,99999,15,99999,99999,99999,99999
2010,7,5,11,99999,12,99999,99999,99999,99999
2010,7,5,12,99999,12,99999,99999,99999,99999
2010,7,5,13,99999,14,99999,99999,99999,99999
2010,7,5,14,99999,12,99999,99999,99999,99999
2010,7,5,15,99999,10,99999,99999,99999,99999
2010,7,5,16,99999,10,99999,99999,99999,99999
2010,7,5,17,99999,11,99999,99999,99999,99999
2010,7,5,18,99999,10,99999,99999,99999,99999
2010,7,5,19,99999,10,99999,99999,99999,99999
2010,7,5,20,99999,16,99999,99999,99999,99999
2010,7,5,21,99999,15,99999,99999,99999,99999
2010,7,5,22,99999,13,99999,99999,99999,99999
2010,7,5,23,99999,12,99999,99999,99999,99999
2010,7,6,0,99999,15,99999,99999,99999,99999
2010,7,6,1,99999,20,99999,99999,99999,99999
2010,7,6,2,99999,20,99999,99999,99999,99999
2010,7,6,3,99999,21,99999,99999,99999,99999
2010,7,6,4,99999,23,99999,99999,99999,99999
2010,7,6,5,99999,24,99999,99999,99999,99999
2010,7,6,6,99999,17,99999,99999,99999,99999
2010,7,6,7,99999,12,99999,99999,99999,99999
2010,7,6,8,99999,11,99999,99999,99999,99999
2010,7,6,9,99999,12,99999,99999,99999,99999
2010,7,6,10,99999,11,99999,99999,99999,99999
2010,7,6,11,99999,10,99999,99999,99999,99999
2010,7,6,12,99999,9,99999,99999,99999,99999
2010,7,6,13,99999,10,99999,99999,99999,99999
2010,7,6,14,99999,11,99999,99999,99999,99999
2010,7,6,15,99999,10,99999,99999,99999,99999
2010,7,6,16,99999,11,99999,99999,99999,99999
2010,7,6,17,99999,11,99999,99999,99999,99999
2010,7,6,18,99999,11,99999,99999,99999,99999
2010,7,6,19,99999,12,99999,99999,99999,99999
2010,7,6,20,99999,13,99999,99999,99999,99999
2010,7,6,21,99999,22,99999,99999,99999,99999
2010,7,6,22,99999,18,99999,99999,99999,99999
2010,7,6,23,99999,15,99999,99999,99999,99999
2010,7,7,0,99999,23,99999,99999,99999,99999
2010,7,7,1,99999,23,99999,99999,99999,99999
2010,7,7,2,99999,30,99999,99999,99999,99999
2010,7,7,3,99999,26,99999,99999,99999,99999
2010,7,7,4,99999,19,99999,99999,99999,99999
2010,7,7,5,99999,18,99999,99999,99999,99999
2010,7,7,6,99999,19,99999,99999,99999,99999
2010,7,7,7,99999,12,99999,99999,99999,99999
2010,7,7,8,99999,13,99999,99999,99999,99999
2010,7,7,9,99999,13,99999,99999,99999,99999
2010,7,7,10,99999,12,99999,99999,99999,99999
2010,7,7,11,99999,12,99999,99999,99999,99999
2010,7,7,12,99999,11,99999,99999,99999,99999
2010,7,7,13,99999,12,99999,99999,99999,99999
2010,7,7,14,99999,12,99999,99999,99999,99999
2010,7,7,15,99999,10,99999,99999,99999,99999
2010,7,7,16,99999,15,99999,99999,99999,99999
2010,7,7,17,99999,13,99999,99999,99999,99999
2010,7,7,18,99999,12,99999,99999,99999,99999
2010,7,7,19,99999,15,99999,99999,99999,99999
2010,7,7,20,99999,16,99999,99999,99999,99999
2010,7,7,21,99999,28,99999,99999,99999,99999
2010,7,7,22,99999,36,99999,99999,99999,99999
2010,7,7,23,99999,30,99999,99999,99999,99999
2010,7,8,0,99999,28,99999,99999,99999,99999
2010,7,8,1,99999,16,99999,99999,99999,99999
2010,7,8,2,99999,13,99999,99999,99999,99999
2010,7,8,3,99999,12,99999,99999,99999,99999
2010,7,8,4,99999,12,99999,99999,99999,99999
2010,7,8,5,99999,13,99999,99999,99999,99999
2010,7,8,6,99999,10,99999,99999,99999,99999
2010,7,8,7,99999,9,99999,99999,99999,99999
2010,7,8,8,99999,17,99999,99999,99999,99999
2010,7,8,9,99999,15,99999,99999,99999,99999
2010,7,8,10,99999,18,99999,99999,99999,99999
2010,7,8,11,99999,15,99999,99999,99999,99999
2010,7,8,12,99999,12,99999,99999,99999,99999
2010,7,8,13,99999,13,99999,99999,99999,99999
2010,7,8,14,99999,14,99999,99999,99999,99999
2010,7,8,15,99999,16,99999,99999,99999,99999
2010,7,8,16,99999,12,99999,99999,99999,99999
2010,7,8,17,99999,12,99999,99999,99999,99999
2010,7,8,18,99999,14,99999,99999,99999,99999
2010,7,8,19,99999,24,99999,99999,99999,99999
2010,7,8,20,99999,22,99999,99999,99999,99999
2010,7,8,21,99999,15,99999,99999,99999,99999
2010,7,8,22,99999,25,99999,99999,99999,99999
2010,7,8,23,99999,20,99999,99999,99999,99999
2010,7,9,0,99999,14,99999,99999,99999,99999
2010,7,9,1,99999,14,99999,99999,99999,99999
2010,7,9,2,99999,15,99999,99999,99999,99999
2010,7,9,3,99999,14,99999,99999,99999,99999
2010,7,9,4,99999,12,99999,99999,99999,99999
2010,7,9,5,99999,13,99999,99999,99999,99999
2010,7,9,6,99999,18,99999,99999,99999,99999
2010,7,9,7,99999,20,99999,99999,99999,99999
2010,7,9,8,99999,14,99999,99999,99999,99999
2010,7,9,9,99999,19,99999,99999,99999,99999
2010,7,9,10,99999,22,99999,99999,99999,99999
2010,7,9,11,99999,19,99999,99999,99999,99999
2010,7,9,12,99999,12,99999,99999,99999,99999
2010,7,9,13,99999,13,99999,99999,99999,99999
2010,7,9,14,99999,13,99999,99999,99999,99999
2010,7,9,15,99999,12,99999,99999,99999,99999
2010,7,9,16,99999,12,99999,99999,99999,99999
2010,7,9,17,99999,11,99999,99999,99999,99999
2010,7,9,18,99999,19,99999,99999,99999,99999
2010,7,9,19,99999,20,99999,99999,99999,99999
2010,7,9,20,99999,30,99999,99999,99999,99999
2010,7,9,21,99999,22,99999,99999,99999,99999
2010,7,9,22,99999,12,99999,99999,99999,99999
2010,7,9,23,99999,23,99999,99999,99999,99999
2010,7,10,0,99999,20,99999,99999,99999,99999
2010,7,10,1,99999,21,99999,99999,99999,99999
2010,7,10,2,99999,16,99999,99999,99999,99999
2010,7,10,3,99999,17,99999,99999,99999,99999
2010,7,10,4,99999,15,99999,99999,99999,99999
2010,7,10,5,99999,14,99999,99999,99999,99999
2010,7,10,6,99999,13,99999,99999,99999,99999
2010,7,10,7,99999,15,99999,99999,99999,99999
2010,7,10,8,99999,16,99999,99999,99999,99999
2010,7,10,9,99999,12,99999,99999,99999,99999
2010,7,10,10,99999,11,99999,99999,99999,99999
2010,7,10,11,99999,9,99999,99999,99999,99999
2010,7,10,12,99999,11,99999,99999,99999,99999
2010,7,10,13,99999,15,99999,99999,99999,99999
2010,7,10,14,99999,13,99999,99999,99999,99999
2010,7,10,15,99999,12,99999,99999,99999,99999
2010,7,10,16,99999,14,99999,99999,99999,99999
2010,7,10,17,99999,18,99999,99999,99999,99999
2010,7,10,18,99999,22,99999,99999,99999,99999
2010,7,10,19,99999,17,99999,99999,99999,99999
2010,7,10,20,99999,18,99999,99999,99999,99999
2010,7,10,21,99999,33,99999,99999,99999,99999
2010,7,10,22,99999,36,99999,99999,99999,99999
2010,7,10,23,99999,28,99999,99999,99999,99999
2010,7,11,0,99999,22,99999,99999,99999,99999
2010,7,11,1,99999,22,99999,99999,99999,99999
2010,7,11,2,99999,19,99999,99999,99999,99999
2010,7,11,3,99999,19,99999,99999,99999,99999
2010,7,11,4,99999,25,99999,99999,99999,99999
2010,7,11,5,99999,24,99999,99999,99999,99999
2010,7,11,6,99999,17,99999,99999,99999,99999
2010,7,11,7,99999,22,99999,99999,99999,99999
2010,7,11,8,99999,14,99999,99999,99999,99999
2010,7,11,9,99999,18,99999,99999,99999,99999
2010,7,11,10,99999,14,99999,99999,99999,99999
2010,7,11,11,99999,15,99999,99999,99999,99999
2010,7,11,12,99999,15,99999,99999,99999,99999
2010,7,11,13,99999,16,99999,99999,99999,99999
2010,7,11,14,99999,18,99999,99999,99999,99999
2010,7,11,15,99999,26,99999,99999,99999,99999
2010,7,11,16,99999,22,99999,99999,99999,99999
2010,7,11,17,99999,28,99999,99999,99999,99999
2010,7,11,18,99999,15,99999,99999,99999,99999
2010,7,11,19,99999,19,99999,99999,99999,99999
2010,7,11,20,99999,17,99999,99999,99999,99999
2010,7,11,21,99999,34,99999,99999,99999,99999
2010,7,11,22,99999,26,99999,99999,99999,99999
2010,7,11,23,99999,22,99999,99999,99999,99999
2010,7,12,0,99999,15,99999,99999,99999,99999
2010,7,12,1,99999,25,99999,99999,99999,99999
2010,7,12,2,99999,27,99999,99999,99999,99999
2010,7,12,3,99999,17,99999,99999,99999,99999
2010,7,12,4,99999,18,99999,99999,99999,99999
2010,7,12,5,99999,20,99999,99999,99999,99999
2010,7,12,6,99999,29,99999,99999,99999,99999
2010,7,12,7,99999,18,99999,99999,99999,99999
2010,7,12,8,99999,14,99999,99999,99999,99999
2010,7,12,9,99999,16,99999,99999,99999,99999
2010,7,12,10,99999,15,99999,99999,99999,99999
2010,7,12,11,99999,17,99999,99999,99999,99999
2010,7,12,12,99999,19,99999,99999,99999,99999
2010,7,12,13,99999,19,99999,99999,99999,99999
2010,7,12,14,99999,14,99999,99999,99999,99999
2010,7,12,15,99999,13,99999,99999,99999,99999
2010,7,12,16,99999,13,99999,99999,99999,99999
2010,7,12,17,99999,13,99999,99999,99999,99999
2010,7,12,18,99999,14,99999,99999,99999,99999
2010,7,12,19,99999,17,99999,99999,99999,99999
2010,7,12,20,99999,15,99999,99999,99999,99999
2010,7,12,21,99999,25,99999,99999,99999,99999
2010,7,12,22,99999,27,99999,99999,99999,99999
2010,7,12,23,99999,21,99999,99999,99999,99999
2010,7,13,0,99999,20,99999,99999,99999,99999
2010,7,13,1,99999,20,99999,99999,99999,99999
2010,7,13,2,99999,18,99999,99999,99999,99999
2010,7,13,3,99999,15,99999,99999,99999,99999
2010,7,13,4,99999,15,99999,99999,99999,99999
2010,7,13,5,99999,15,99999,99999,99999,99999
2010,7,13,6,99999,14,99999,99999,99999,99999
2010,7,13,7,99999,13,99999,99999,99999,99999
2010,7,13,8,99999,16,99999,99999,99999,99999
2010,7,13,9,99999,14,99999,99999,99999,99999
2010,7,13,10,99999,14,99999,99999,99999,99999
2010,7,13,11,99999,17,99999,99999,99999,99999
2010,7,13,12,99999,15,99999,99999,99999,99999
2010,7,13,13,99999,17,99999,99999,99999,99999
2010,7,13,14,99999,16,99999,99999,99999,99999
2010,7,13,15,99999,16,99999,99999,99999,99999
2010,7,13,16,99999,17,99999,99999,99999,99999
2010,7,13,17,99999,16,99999,99999,99999,99999
2010,7,13,18,99999,20,99999,99999,99999,99999
2010,7,13,19,99999,20,99999,99999,99999,99999
2010,7,13,20,99999,22,99999,99999,99999,99999
2010,7,13,21,99999,29,99999,99999,99999,99999
2010,7,13,22,99999,30,99999,99999,99999,99999
2010,7,13,23,99999,22,99999,99999,99999,99999
2010,7,14,0,99999,21,99999,99999,99999,99999
2010,7,14,1,99999,20,99999,99999,99999,99999
2010,7,14,2,99999,14,99999,99999,99999,99999
2010,7,14,3,99999,13,99999,99999,99999,99999
2010,7,14,4,99999,16,99999,99999,99999,99999
2010,7,14,5,99999,14,99999,99999,99999,99999
2010,7,14,6,99999,24,99999,99999,99999,99999
2010,7,14,7,99999,23,99999,99999,99999,99999
2010,7,14,8,99999,18,99999,99999,99999,99999
2010,7,14,9,99999,19,99999,99999,99999,99999
2010,7,14,10,99999,15,99999,99999,99999,99999
2010,7,14,11,99999,15,99999,99999,99999,99999
2010,7,14,12,99999,14,99999,99999,99999,99999
2010,7,14,13,99999,12,99999,99999,99999,99999
2010,7,14,14,99999,11,99999,99999,99999,99999
2010,7,14,15,99999,14,99999,99999,99999,99999
2010,7,14,16,99999,14,99999,99999,99999,99999
2010,7,14,17,99999,18,99999,99999,99999,99999
2010,7,14,18,99999,21,99999,99999,99999,99999
2010,7,14,19,99999,21,99999,99999,99999,99999
2010,7,14,20,99999,27,99999,99999,99999,99999
2010,7,14,21,99999,32,99999,99999,99999,99999
2010,7,14,22,99999,20,99999,99999,99999,99999
2010,7,14,23,99999,99999,99999,99999,99999,99999
2010,7,15,0,99999,12,99999,99999,99999,99999
2010,7,15,1,99999,14,99999,99999,99999,99999
2010,7,15,2,99999,16,99999,99999,99999,99999
2010,7,15,3,99999,13,99999,99999,99999,99999
2010,7,15,4,99999,12,99999,99999,99999,99999
2010,7,15,5,99999,11,99999,99999,99999,99999
2010,7,15,6,99999,15,99999,99999,99999,99999
2010,7,15,7,99999,14,99999,99999,99999,99999
2010,7,15,8,99999,20,99999,99999,99999,99999
2010,7,15,9,99999,15,99999,99999,99999,99999
2010,7,15,10,99999,18,99999,99999,99999,99999
2010,7,15,11,99999,12,99999,99999,99999,99999
2010,7,15,12,99999,12,99999,99999,99999,99999
2010,7,15,13,99999,13,99999,99999,99999,99999
2010,7,15,14,99999,12,99999,99999,99999,99999
2010,7,15,15,99999,12,99999,99999,99999,99999
2010,7,15,16,99999,13,99999,99999,99999,99999
2010,7,15,17,99999,13,99999,99999,99999,99999
2010,7,15,18,99999,13,99999,99999,99999,99999
2010,7,15,19,99999,12,99999,99999,99999,99999
2010,7,15,20,99999,11,99999,99999,99999,99999
2010,7,15,21,99999,13,99999,99999,99999,99999
2010,7,15,22,99999,17,99999,99999,99999,99999
2010,7,15,23,99999,14,99999,99999,99999,99999
2010,7,16,0,99999,16,99999,99999,99999,99999
2010,7,16,1,99999,11,99999,99999,99999,99999
2010,7,16,2,99999,10,99999,99999,99999,99999
2010,7,16,3,99999,12,99999,99999,99999,99999
2010,7,16,4,99999,12,99999,99999,99999,99999
2010,7,16,5,99999,10,99999,99999,99999,99999
2010,7,16,6,99999,9,99999,99999,99999,99999
2010,7,16,7,99999,12,99999,99999,99999,99999
2010,7,16,8,99999,11,99999,99999,99999,99999
2010,7,16,9,99999,13,99999,99999,99999,99999
2010,7,16,10,99999,11,99999,99999,99999,99999
2010,7,16,11,99999,10,99999,99999,99999,99999
2010,7,16,12,99999,9,99999,99999,99999,99999
2010,7,16,13,99999,10,99999,99999,99999,99999
2010,7,16,14,99999,10,99999,99999,99999,99999
2010,7,16,15,99999,12,99999,99999,99999,99999
2010,7,16,16,99999,99999,99999,99999,99999,99999
2010,7,16,17,99999,6,99999,99999,99999,99999
2010,7,16,18,99999,7,99999,99999,99999,99999
2010,7,16,19,99999,6,99999,99999,99999,99999
2010,7,16,20,99999,5,99999,99999,99999,99999
2010,7,16,21,99999,13,99999,99999,99999,99999
2010,7,16,22,99999,12,99999,99999,99999,99999
2010,7,16,23,99999,14,99999,99999,99999,99999
2010,7,17,0,99999,19,99999,99999,99999,99999
2010,7,17,1,99999,15,99999,99999,99999,99999
2010,7,17,2,99999,12,99999,99999,99999,99999
2010,7,17,3,99999,15,99999,99999,99999,99999
2010,7,17,4,99999,13,99999,99999,99999,99999
2010,7,17,5,99999,17,99999,99999,99999,99999
2010,7,17,6,99999,19,99999,99999,99999,99999
2010,7,17,7,99999,14,99999,99999,99999,99999
2010,7,17,8,99999,11,99999,99999,99999,99999
2010,7,17,9,99999,9,99999,99999,99999,99999
2010,7,17,10,99999,10,99999,99999,99999,99999
2010,7,17,11,99999,11,99999,99999,99999,99999
2010,7,17,12,99999,7,99999,99999,99999,99999
2010,7,17,13,99999,7,99999,99999,99999,99999
2010,7,17,14,99999,8,99999,99999,99999,99999
2010,7,17,15,99999,7,99999,99999,99999,99999
2010,7,17,16,99999,9,99999,99999,99999,99999
2010,7,17,17,99999,8,99999,99999,99999,99999
2010,7,17,18,99999,7,99999,99999,99999,99999
2010,7,17,19,99999,9,99999,99999,99999,99999
2010,7,17,20,99999,9,99999,99999,99999,99999
2010,7,17,21,99999,14,99999,99999,99999,99999
2010,7,17,22,99999,22,99999,99999,99999,99999
2010,7,17,23,99999,30,99999,99999,99999,99999
2010,7,18,0,99999,24,99999,99999,99999,99999
2010,7,18,1,99999,21,99999,99999,99999,99999
2010,7,18,2,99999,19,99999,99999,99999,99999
2010,7,18,3,99999,18,99999,99999,99999,99999
2010,7,18,4,99999,14,99999,99999,99999,99999
2010,7,18,5,99999,12,99999,99999,99999,99999
2010,7,18,6,99999,19,99999,99999,99999,99999
2010,7,18,7,99999,11,99999,99999,99999,99999
2010,7,18,8,99999,9,99999,99999,99999,99999
2010,7,18,9,99999,10,99999,99999,99999,99999
2010,7,18,10,99999,9,99999,99999,99999,99999
2010,7,18,11,99999,12,99999,99999,99999,99999
2010,7,18,12,99999,20,99999,99999,99999,99999
2010,7,18,13,99999,10,99999,99999,99999,99999
2010,7,18,14,99999,11,99999,99999,99999,99999
2010,7,18,15,99999,13,99999,99999,99999,99999
2010,7,18,16,99999,99999,99999,99999,99999,99999
2010,7,18,17,99999,15,99999,99999,99999,99999
2010,7,18,18,99999,15,99999,99999,99999,99999
2010,7,18,19,99999,18,99999,99999,99999,99999
2010,7,18,20,99999,16,99999,99999,99999,99999
2010,7,18,21,99999,27,99999,99999,99999,99999
2010,7,18,22,99999,26,99999,99999,99999,99999
2010,7,18,23,99999,28,99999,99999,99999,99999
2010,7,19,0,99999,16,99999,99999,99999,99999
2010,7,19,1,99999,14,99999,99999,99999,99999
2010,7,19,2,99999,20,99999,99999,99999,99999
2010,7,19,3,99999,21,99999,99999,99999,99999
2010,7,19,4,99999,99999,99999,99999,99999,99999
2010,7,19,5,99999,99999,99999,99999,99999,99999
2010,7,19,6,99999,99999,99999,99999,99999,99999
2010,7,19,7,99999,99999,99999,99999,99999,99999
2010,7,19,8,99999,99999,99999,99999,99999,99999
2010,7,19,9,99999,99999,99999,99999,99999,99999
2010,7,19,10,99999,99999,99999,99999,99999,99999
2010,7,19,11,99999,99999,99999,99999,99999,99999
2010,7,19,12,99999,99999,99999,99999,99999,99999
2010,7,19,13,99999,99999,99999,99999,99999,99999
2010,7,19,14,99999,99999,99999,99999,99999,99999
2010,7,19,15,99999,99999,99999,99999,99999,99999
2010,7,19,16,99999,99999,99999,99999,99999,99999
2010,7,19,17,99999,99999,99999,99999,99999,99999
2010,7,19,18,99999,99999,99999,99999,99999,99999
2010,7,19,19,99999,99999,99999,99999,99999,99999
2010,7,19,20,99999,99999,99999,99999,99999,99999
2010,7,19,21,99999,99999,99999,99999,99999,99999
2010,7,19,22,99999,99999,99999,99999,99999,99999
2010,7,19,23,99999,99999,99999,99999,99999,99999
2010,7,20,0,99999,99999,99999,99999,99999,99999
2010,7,20,1,99999,99999,99999,99999,99999,99999
2010,7,20,2,99999,99999,99999,99999,99999,99999
2010,7,20,3,99999,99999,99999,99999,99999,99999
2010,7,20,4,99999,99999,99999,99999,99999,99999
2010,7,20,5,99999,99999,99999,99999,99999,99999
2010,7,20,6,99999,99999,99999,99999,99999,99999
2010,7,20,7,99999,99999,99999,99999,99999,99999
2010,7,20,8,99999,99999,99999,99999,99999,99999
2010,7,20,9,99999,99999,99999,99999,99999,99999
2010,7,20,10,99999,99999,99999,99999,99999,99999
2010,7,20,11,99999,99999,99999,99999,99999,99999
2010,7,20,12,99999,99999,99999,99999,99999,99999
2010,7,20,13,99999,99999,99999,99999,99999,99999
2010,7,20,14,99999,99999,99999,99999,99999,99999
2010,7,20,15,99999,99999,99999,99999,99999,99999
2010,7,20,16,99999,99999,99999,99999,99999,99999
2010,7,20,17,99999,99999,99999,99999,99999,99999
2010,7,20,18,99999,99999,99999,99999,99999,99999
2010,7,20,19,99999,99999,99999,99999,99999,99999
2010,7,20,20,99999,99999,99999,99999,99999,99999
2010,7,20,21,99999,99999,99999,99999,99999,99999
2010,7,20,22,99999,99999,99999,99999,99999,99999
2010,7,20,23,99999,99999,99999,99999,99999,99999
2010,7,21,0,99999,99999,99999,99999,99999,99999
2010,7,21,1,99999,99999,99999,99999,99999,99999
2010,7,21,2,99999,99999,99999,99999,99999,99999
2010,7,21,3,99999,99999,99999,99999,99999,99999
2010,7,21,4,99999,99999,99999,99999,99999,99999
2010,7,21,5,99999,99999,99999,99999,99999,99999
2010,7,21,6,99999,99999,99999,99999,99999,99999
2010,7,21,7,99999,99999,99999,99999,99999,99999
2010,7,21,8,99999,99999,99999,99999,99999,99999
2010,7,21,9,99999,99999,99999,99999,99999,99999
2010,7,21,10,99999,99999,99999,99999,99999,99999
2010,7,21,11,99999,99999,99999,99999,99999,99999
2010,7,21,12,99999,99999,99999,99999,99999,99999
2010,7,21,13,99999,99999,99999,99999,99999,99999
2010,7,21,14,99999,99999,99999,99999,99999,99999
2010,7,21,15,99999,99999,99999,99999,99999,99999
2010,7,21,16,99999,99999,99999,99999,99999,99999
2010,7,21,17,99999,99999,99999,99999,99999,99999
